SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,-1.1710628881729914,-1.1279383887342036,-0.9625796046009729,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-0.9619550114042101,-1.1876156763226402,-0.8933258988567596,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1.4253216747126745,1.231579835034542,1.9815578095213495,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
0,0.9435633071338182,1.221703933096026,1.4884180115227637,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
0,-1.1866475494149937,0.34568504485146734,-0.9019701668700776,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,-0.7780751707125785,0.4901340623535411,-0.5577402643731221,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-1.196040933173759,0.7834923576550923,-0.8893268941495784,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
0,-1.2785607575965219,0.53348749759065,-0.9701364117890356,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,-1.1579043777647247,0.4339149983388352,-0.8725810940539546,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.9454834372986715,-0.5238068808236819,-0.8136548927791533,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-1.183603298863481,1.077228505454208,-0.8599009566838365,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,0.6783090680385964,1.102088016638237,1.1261294332948912,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,-0.6225509149946217,1.0741083440807524,-0.28888127006349607,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,0.19813338629297872,-0.021655809189132402,0.0365692101696848,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1
0,0.3441668119845305,0.503851822199662,0.4554873568372837,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
0,-1.112611951608696,-0.5289420488068569,-0.9033364176710102,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0.40110171448549314,1.2443494571658613,0.8967157149631267,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,0.07314027906653467,-0.7299286122593659,-0.364946498144884,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
0,-1.2077319734070677,-0.64703680467068,-0.9483395289275834,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0.5423169625612423,1.3637590435591769,1.165107424674076,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0
0,-1.1559666837612743,-1.4971715843454008,-0.9694433811929627,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
1,0.2040477097028371,1.131753088157278,0.6302213954663866,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,-0.940298121310961,0.48451909656718134,-0.6735983254166215,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,-1.205788986494559,-1.1696187564212384,-0.9693985808239468,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,-1.2785607575965219,0.16229812570296748,-0.9750615029430323,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.8690586230010181,-0.6877736745957536,-0.7924443865123205,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,-1.2204175390048722,0.6464027116464368,-0.9226795640527372,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1.2318192574772224,1.0800383582503559,1.6559285855033121,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
1,-0.4811637622206366,1.1086457591882477,-0.12250118763334533,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0
1,-0.9218228789357623,1.1750844275523027,-0.5707682082019304,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,0.6998356036409034,1.3078767909727635,1.298251826021633,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
1,-0.9524157866573355,0.7327862030393453,-0.6694950357550762,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
1,-1.2299597859381133,0.7132172942031854,-0.9315295162837964,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,-0.2921158867239338,1.1309738253242625,0.11397569476589609,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,-1.1656793418796794,0.1717847018730949,-0.881372578045537,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,-0.9300420008241104,1.1027906015360742,-0.580906440977025,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
0,-0.49860016824917275,0.7909609211188423,-0.19563520496663006,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,-1.240078083511056,0.8346389339842442,-0.9303441909719299,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,0.9450676149652284,1.1444360219857366,1.4522835172670352,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,-0.9531848119612605,0.32848595572871464,-0.7153783417879503,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,-1.2405099147080865,0.6872975366682659,-0.9300059960393972,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,-0.8723804648681306,1.118156377846772,-0.5376362290978332,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,-1.2785607575965219,-1.3694885783126114,-0.9953858702798202,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-1.2785607575965219,0.17758407339415094,-0.9748586827885342,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,-1.033952029392132,0.4849532656188552,-0.7614876172427041,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,0.6131265045028147,-0.4079621074762257,0.09197976528180848,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0
0,0.8957288828308033,-1.331712792019935,-0.43574926587356533,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
0,-1.2412494474302653,0.49072650201681567,-0.9413896163690731,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,-1.2785607575965219,-0.5483121656838855,-0.9844901685383053,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.9200896141118309,0.8751372493300978,-0.6007002167204667,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1.2785607575965219,-1.4784601939440547,-0.9968317498788338,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
0,-0.5894518126543511,0.8357354339022641,-0.33572931119082455,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,-0.3462140349666778,1.3359572022704485,0.11158243175746602,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
1,-1.2785607575965219,0.1670688026298292,-0.9749982036664081,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0.7310425181833599,-0.2695354749789011,0.2504557640337006,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
1,-0.9690055108893595,0.19542647498311172,-0.7416261348465106,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-1.2785607575965219,0.3436669388791666,-0.9726550279600814,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1.0015800533523507,1.5443922659504798,1.8532031412624124,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,-1.2108297988881747,-0.6177039081195147,-0.9506849259575777,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0.6964269632434191,1.2681083507441464,1.2051874498325048,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,-0.5660289045256436,0.3064107156194578,-0.3968269705190616,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,-0.9845070329736538,-1.480049387344829,-0.9339049956680838,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,-1.2785607575965219,0.16750194869156934,-0.9749924565087614,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-1.1850746452063907,0.8042732968644898,-0.8713771967027861,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,-1.156256393494327,1.0481810419318656,-0.8383823401090111,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,-0.8657562236424767,0.31525769260377007,-0.6348328709349333,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.4112436409118113,0.3532139248890562,-0.2901656693768244,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,-1.2785607575965219,-0.6796935551169447,-0.986233390106331,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0.36235174699841305,1.1523321613973976,0.8034065899102283,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
0,-1.193885709137032,0.9636663826354792,-0.8793924232414316,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1,-1.2785607575965219,0.32191657013763203,-0.9729436206752777,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,-1.2377926362291236,0.49545541418073946,-0.9257387057305909,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,-1.2701752743276056,-1.4905449739641017,-0.9955356189092675,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
0,-0.8708795439225389,0.9945613593244229,-0.5309652663582015,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,-0.8802572692022054,-0.6405601920854203,-0.8084098027860849,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,-0.6159294846222421,-1.4639366885114706,-0.839666021052051,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
0,-1.249526048376423,0.8178594811172131,-0.9426405088906243,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
1,-0.6528316816318122,0.41546153932626106,-0.45824335412430556,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0.35216409709940993,1.5561720788672257,0.9889955982249662,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
0,-0.08857731790516785,1.1774171990753985,0.3194077485612472,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
1,-1.1231701164842747,1.0374899620469833,-0.799064004153673,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
1,1.4767789826817113,1.3252156033432698,2.1891154622583415,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,-1.2377926362291236,1.0267599228212032,-0.9318789171760776,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,-1.2623302179242197,-1.352302749814455,-0.9896601837846323,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-1.091298476341214,0.5365592577678501,-0.8229703589321833,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,-1.2785607575965219,-1.2327830142961387,-0.9935720054037445,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-0.04544416370378421,0.8007658786523277,0.16916218784950254,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
0,-1.2785607575965219,-1.4998871075131615,-0.9971160508595974,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,-1.2785607575965219,-0.41139297930907204,-0.9826734692341262,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,-1.2377926362291236,0.4952375940339786,-0.9250518191029685,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,-0.8562200695250934,0.6677699168094663,-0.5908372717438451,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
0,-1.1054529496150995,-1.3237143763919854,-0.955827255725436,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,-0.9050502136107108,1.1486940806847012,-0.5428936371628622,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,-1.0757205262847485,0.7244266416857169,-0.7573970682840743,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.8498741804303032,-0.49127831724135423,-0.7676054632281317,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1.2411499301384683,-0.5415803789230849,0.3623726531445448,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,-1.0409141028588158,0.4832912805156273,-0.7801495303930033,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,-1.1351134515034003,0.07136432310543517,-0.8719073334640108,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,-0.6213174328628074,0.9484944092432152,-0.295576564346691,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,-1.2785607575965219,0.8266942346251751,-0.9662460258668387,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,0.22308803412623301,0.2827426544969018,0.2179405709453437,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0
0,-1.2377926362291236,0.5231641189150388,-0.941890896371915,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,1.0509127615632632,1.1319415685258445,1.4826054404398485,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1,-0.014748995207174704,0.39908272905148584,0.03792264127089923,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-1.2083278844885619,-0.32703791386369274,-0.9420317312792876,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,-0.7608987681119994,1.1407658957324982,-0.4060570257355933,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,-1.2003297277779836,0.35735686384302745,-0.9104013992568353,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.15615834943926724,1.1883713101802913,0.22028828876007264,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,-0.9116476652899372,0.18268879374448585,-0.6885906678879197,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-1.0747201507595303,-0.48168352404997844,-0.8829071136100922,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,-1.2377926362291236,-1.019375408810366,-0.9785439446239461,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,0.14481591152639486,0.940541853794957,0.4825653856889939,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
1,-1.2785607575965219,0.31507119294971775,-0.9730344479165387,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-1.2785607575965219,-1.480300263214952,-0.9968561646643187,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,-1.2785607575965219,0.5006300259422943,-0.9705723780510411,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,1.419477904229327,0.3672610159148776,1.21637166103357,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0
0,-0.7968431322236464,0.3459234874322174,-0.5710237637589135,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0.42859519802602064,1.2902526504152356,0.945071364455065,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,-1.2785607575965219,0.20224686632228484,-0.9745314468478459,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.972120378987165,0.8249256651651125,-0.6812199420633114,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,-1.2431629708528977,0.20439780752809011,-0.9488373127586545,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-1.2785607575965219,-1.4753773899750255,-0.9967908459852763,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
1,-1.0303266569612963,0.38764935533247324,-0.7705686782785807,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.8910426236206481,1.5396353929580606,-0.47424807181883033,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,0.30996435595249394,1.419313366586051,0.9025809891030944,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
0,-0.6670389370855474,1.0128513715006027,-0.31818608092705114,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0
0,-0.9742021447616371,0.33361664511924327,-0.7135469932667583,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,0.5422292517787102,0.7132184528761562,0.7234247107291012,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,-1.2785607575965219,0.16949487545428546,-0.9749660135480707,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,1.1440748696412502,1.2686783431194968,1.741936521165795,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
0,-1.2091550062377725,-1.1234288446799172,-0.968575863640222,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,-1.2785607575965219,-1.327155697790008,-0.9948241804493038,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-1.2785607575965219,0.15317279765156103,-0.9751825814971804,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,-1.273396370855867,-1.2933912262883793,-0.9916795799774342,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-1.2785607575965219,0.2550641087276222,-0.9738306462510342,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.9192905628672463,1.3133857981594175,1.4982226790239614,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,-1.272034937755216,0.4981403665703045,-0.9659550015060798,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,-1.1844766019206427,0.9949970782143802,-0.8738343018647218,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1,-0.8308722877744713,0.5214413004461106,-0.5872152409797035,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,0.22985973299721507,0.6452959659913328,0.43110213742622167,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
0,1.1082935657063853,1.4716172372583924,1.8510266209517168,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0
0,-0.6202607435650562,0.7768128338508196,-0.35736402932250544,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,0.01826758991610749,-0.08208777715222478,-0.046771835684393075,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,-1.033952029392132,0.4875305142819275,-0.7584050938408109,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,-1.2459433672420626,-0.9924312381439484,-0.9806583320646997,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-1.0514109546355093,1.1643112631650785,-0.7012876373785888,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
0,-1.2422840560264687,-1.4809847724196952,-0.9908587724662022,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
0,0.13776179152046397,0.6651720940756559,0.2956185701477247,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
1,0.6939646198092362,1.0391296770478575,1.0925178288317854,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
1,-0.18026252603979548,0.3534708897663875,-0.13624033886813533,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.7829458269117932,-0.48923129252485553,-0.7316898924779035,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.05331049877632782,1.319968086414223,0.41576539644645794,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
1,-0.9794319866694297,0.68926891105604,-0.6791428003052238,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,1.0454353618648031,1.2792802831987524,1.6489840866381749,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0
0,0.9990771673128394,1.3204088065688548,1.5184734095743315,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
0,-0.9236242345803166,1.115693040811561,-0.5670411444242085,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
0,-1.2681948015912794,0.16479004040680603,-0.9666374845006813,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-1.2135340189644357,0.3644011634667557,-0.9175786696896278,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-1.2343741053271122,-0.6289435936917008,-0.9680130179620176,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.353591880890022,1.0554921819880099,0.0424369274474852,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
0,-1.251121024042834,0.19435691024686322,-0.9538497786240059,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1.1744660518126524,0.18148778802093665,-0.9118170715726199,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,-0.9524157866573355,0.6409633883619239,-0.6609100351045104,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,0.8826880625440738,1.3373379111897152,1.502537364380809,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0
0,-0.9111993387844244,1.1283912629795865,-0.5759623183972533,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
